n_samples,n_dims,n_exps,labeled_unlabeled_ratio,pseudo_label,temp,lr_mean_bias,ppi_mean_bias,lr_std_bias,ppi_std_bias,lr_max_bias,ppi_max_bias,lr_min_bias,ppi_min_bias,lr_variance,ppi_variance,lr_avg_var,ppi_avg_var
1000,10,100,0.1,True,1.0,0.06689923805298759,0.07397430613271826,0.11509333327292622,0.4038544317837118,0.6211853967230354,1.6704698725284324,-0.2557502656739828,-1.1165649707724083,0.013246475363872865,0.1630984020713447,0.010766953166013117,0.15522895238580348
1000,10,100,0.2,True,1.0,0.06689923805298759,0.08417572792657739,0.11509333327292622,0.32226650762060016,0.6211853967230354,1.6487341506262791,-0.2557502656739828,-1.0433487775936556,0.013246475363872865,0.10385570193397833,0.010766953166013117,0.0924450007349415
1000,10,100,0.3,True,1.0,0.06689923805298759,0.0752160238424975,0.11509333327292622,0.26954902522880286,0.6211853967230354,1.199584230790212,-0.2557502656739828,-0.8075077252814991,0.013246475363872865,0.07265667700179781,0.010766953166013117,0.06352983550004407
1000,10,100,0.4,True,1.0,0.06689923805298759,0.06523349436193622,0.11509333327292622,0.24283230636205547,0.6211853967230354,1.054697981939463,-0.2557502656739828,-0.5711943998026876,0.013246475363872865,0.058967529013115166,0.010766953166013117,0.049928840991479886
1000,10,100,0.5,True,1.0,0.06689923805298759,0.06120022368306841,0.11509333327292622,0.23251738153763957,0.6211853967230354,1.0027678413421115,-0.2557502656739828,-0.5279330340818197,0.013246475363872865,0.05406433271712025,0.010766953166013117,0.04408775934279467
1000,10,100,0.6,True,1.0,0.06689923805298759,0.05236193292612028,0.11509333327292622,0.22292226442340482,0.6211853967230354,0.88591670579025,-0.2557502656739828,-0.6719275271859857,0.013246475363872865,0.04969433597565842,0.010766953166013117,0.03929447171143545
1000,10,100,0.7,True,1.0,0.06689923805298759,0.04865603606985303,0.11509333327292622,0.22150587462015947,0.6211853967230354,0.7268034364354521,-0.2557502656739828,-0.6137866649464777,0.013246475363872865,0.04906485249124181,0.010766953166013117,0.03920544243286018
1000,10,100,0.8,True,1.0,0.06689923805298759,0.05861432305424825,0.11509333327292622,0.24692087450543332,0.6211853967230354,0.8273121394820695,-0.2557502656739828,-0.8031543432390112,0.013246475363872865,0.060969918266527943,0.010766953166013117,0.050248093914923145
1000,10,100,0.9,True,1.0,0.06689923805298759,0.06588755643695988,0.11509333327292622,0.32010637510682627,0.6211853967230354,1.3124834801787588,-0.2557502656739828,-1.0671511929130806,0.013246475363872865,0.10246809138403216,0.010766953166013117,0.08857432196432975
