n_samples,n_dims,n_exps,labeled_unlabeled_ratio,pseudo_label,temp,lr_mean_bias,ppi_mean_bias,lr_std_bias,ppi_std_bias,lr_max_bias,ppi_max_bias,lr_min_bias,ppi_min_bias,lr_variance,ppi_variance,lr_avg_var,ppi_avg_var
10000,10,1000,0.3,True,1.0,0.37677365678423586,0.4033950119773855,0.3662858668486916,0.41273035475173103,0.938054189697656,1.2346025206853901,-0.12457215991454586,-0.2942491935411425,0.13416533625309743,0.17034634573348975,0.0015800943265808852,0.008619949614370504
